Time(s)	TrafficType	Size(Bytes)	numb_flow
55.2677	ftp	536	1
55.2724	ftp	536	1
55.2771	ftp	536	1
55.2786	gaming	139	1
55.2834	ftp	536	1
55.2881	ftp	536	1
55.2893	gaming	92	2
55.294	ftp	536	1
55.2987	ftp	536	1
55.3034	ftp	536	1
55.3081	ftp	536	1
55.3129	ftp	536	1
55.3176	ftp	536	1
55.3223	ftp	536	1
55.3234	gaming	88	1
55.3281	ftp	536	1
55.3329	ftp	536	1
55.3376	ftp	536	1
55.3423	ftp	536	1
55.3435	gaming	89	2
55.3482	ftp	536	1
55.3529	ftp	536	1
55.3553	video	250	1
55.36	ftp	536	1
55.3648	ftp	536	1
55.3658	video	72	1
55.3705	ftp	536	1
55.3752	ftp	536	1
55.3761	video	52	1
55.3774	gaming	119	1
55.3784	video	70	1
55.3832	ftp	536	1
55.3879	ftp	536	1
55.389	video	84	1
55.3895	voip	15	1
55.3912	video	160	1
55.396	ftp	536	1
55.4007	ftp	536	1
55.4016	video	65	1
55.4041	video	250	1
55.4048	video	40	1
55.4095	ftp	536	1
55.4143	ftp	536	1
55.4161	video	179	1
55.4178	gaming	150	2
55.4186	video	49	1
55.4233	ftp	536	1
55.428	ftp	536	1
55.429	video	65	1
55.4295	voip	15	2
55.4304	video	61	1
55.4352	ftp	536	1
55.4399	ftp	536	1
55.4409	video	69	1
55.4417	video	51	1
55.4432	gaming	131	1
55.4479	ftp	536	1
55.4526	ftp	536	1
55.4573	ftp	536	1
55.4585	video	88	1
55.4601	video	146	1
55.4609	video	44	1
55.4656	ftp	536	1
55.4703	ftp	536	1
55.4712	video	53	1
55.4759	ftp	536	1
55.4806	ftp	536	1
55.4825	video	179	1
55.484	gaming	134	2
55.4887	ftp	536	1
55.4934	ftp	536	1
55.4981	ftp	536	1
55.5029	ftp	536	1
55.5076	ftp	536	1
55.5123	ftp	536	1
55.5137	gaming	123	1
55.5184	ftp	536	1
55.5231	ftp	536	1
55.5279	ftp	536	1
55.5326	ftp	536	1
55.5373	ftp	536	1
55.542	ftp	536	1
55.5467	ftp	536	1
55.549	gaming	223	2
55.5495	voip	15	1
55.5542	ftp	536	1
55.559	ftp	536	1
55.5605	gaming	145	1
55.5653	ftp	536	1
55.57	ftp	536	1
55.5709	video	54	1
55.5724	video	136	1
55.5771	ftp	536	1
55.5818	ftp	536	1
55.5826	voip	40	2
55.5833	video	43	1
55.5881	ftp	536	1
55.5928	ftp	536	1
55.5941	gaming	110	2
55.5965	video	250	1
55.6012	ftp	536	1
55.606	ftp	536	1
55.6107	ftp	536	1
55.6154	ftp	536	1
55.6163	video	55	1
55.617	voip	40	2
55.6179	video	60	1
55.6189	video	68	1
55.6236	ftp	536	1
55.6284	ftp	536	1
55.6301	gaming	170	1
55.6349	ftp	536	1
55.6396	ftp	536	1
55.6406	video	74	1
55.6414	voip	40	2
55.6461	ftp	536	1
55.6508	ftp	536	1
55.6555	ftp	536	1
55.6563	video	42	1
55.6572	video	64	1
55.658	video	45	1
55.6588	video	40	1
55.6599	video	84	1
55.6609	video	70	1
55.662	video	89	1
55.6631	video	86	1
55.6645	gaming	117	2
55.6653	voip	40	2
55.6666	gaming	109	1
55.6713	ftp	536	1
55.6721	video	46	1
55.6735	video	123	1
55.6743	video	42	1
55.675	video	42	1
55.6758	voip	40	2
55.6805	ftp	536	1
55.6852	ftp	536	1
55.6865	gaming	110	2
55.6913	ftp	536	1
55.696	ftp	536	1
55.7007	ftp	536	1
55.7054	ftp	536	1
55.7101	ftp	536	1
55.7107	voip	15	1
55.7114	voip	40	2
55.7162	ftp	536	1
55.7209	ftp	536	1
55.7256	ftp	536	1
55.7303	ftp	536	1
55.735	ftp	536	1
55.7398	ftp	536	1
55.7445	ftp	536	1
55.7492	ftp	536	1
55.75	voip	40	2
55.7547	ftp	536	1
55.7568	gaming	213	1
55.7615	ftp	536	1
55.7663	ftp	536	1
55.7675	gaming	105	2
55.7722	ftp	536	1
55.777	ftp	536	1
55.7777	voip	40	2
55.7824	ftp	536	1
55.7872	ftp	536	1
55.7919	ftp	536	1
55.7966	ftp	536	1
55.7975	video	56	1
55.7985	video	70	1
55.8032	ftp	536	1
55.8079	ftp	536	1
55.8087	voip	40	2
55.8102	gaming	137	1
55.8149	ftp	536	1
55.8196	ftp	536	1
55.8209	video	101	1
55.8216	video	42	1
55.8231	video	135	1
55.8252	gaming	203	2
55.826	voip	40	2
55.8307	ftp	536	1
55.8315	video	46	1
55.8323	video	50	1
55.8339	video	150	1
55.8358	video	173	1
55.8369	video	87	1
55.8377	video	43	1
55.8388	video	87	1
55.8402	gaming	124	1
55.841	video	44	1
55.8421	gaming	90	2
55.8429	voip	40	2
55.8437	voip	40	2
55.8442	voip	15	1
55.8489	ftp	536	1
55.8536	ftp	536	1
55.8584	ftp	536	1
55.8608	video	250	1
55.8617	video	53	1
55.8628	video	88	1
55.8646	video	177	1
55.8654	voip	40	2
55.8678	video	250	1
55.8689	video	80	1
55.8703	gaming	116	1
55.8717	video	126	1
55.8764	ftp	536	1
55.8811	ftp	536	1
55.8859	ftp	536	1
55.8906	ftp	536	1
55.8921	gaming	138	2
55.8929	voip	40	2
55.9219	voip	40	2
55.9662	gaming	174	1
55.9871	gaming	192	2
55.9926	voip	40	2
56.0186	video	250	1
56.0241	voip	40	2
56.0254	video	111	1
56.0261	video	42	1
56.0286	video	250	1
56.035	gaming	160	1
56.0358	video	46	1
56.0366	voip	40	2
56.0381	gaming	133	2
56.0386	voip	15	1
56.049	video	70	1
56.0499	video	49	1
56.0506	video	41	1
56.0514	video	46	1
56.0522	video	41	1
56.0533	video	85	1
56.0547	gaming	116	1
56.0571	video	250	1
56.0583	video	97	1
56.0597	video	115	1
56.0621	video	250	1
56.0628	voip	40	2
56.0636	voip	40	2
56.0648	gaming	98	2
56.075	voip	40	2
56.076	video	71	1
56.0774	video	123	1
56.0782	video	41	1
56.0799	gaming	167	1
56.0807	video	43	1
56.0815	video	44	1
56.1106	voip	40	2
56.1593	gaming	143	2
56.1695	voip	40	2
56.1911	gaming	276	1
56.2154	voip	40	2
56.2254	voip	15	1
56.2315	gaming	116	2
56.2409	ftp	25728	1
56.2417	voip	40	2
56.2427	video	69	1
56.2439	video	96	1
56.2446	video	42	1
56.2462	video	139	1
56.2482	video	203	1
56.2492	video	70	1
56.2506	video	119	1
56.2514	video	50	1
56.2526	video	94	1
56.2539	video	102	1
56.2555	gaming	155	1
56.2574	gaming	175	2
56.2628	voip	40	2
56.2636	voip	40	2
56.2648	video	91	1
56.2657	video	63	1
56.2664	voip	40	2
56.2675	video	79	1
56.2684	video	60	1
56.2692	video	47	1
56.2701	video	55	1
56.2711	video	65	1
56.2734	gaming	245	2
56.2743	video	56	1
56.2759	video	143	1
56.2771	gaming	94	1
56.2784	gaming	115	1
56.2933	voip	40	2
56.2958	video	250	1
56.3107	voip	40	2
56.3396	voip	15	1
56.3599	gaming	124	2
56.3606	voip	40	2
56.3667	gaming	112	1
56.3721	voip	40	2
56.3925	gaming	135	2
56.3933	voip	40	2
56.4035	video	43	1
56.4044	video	62	1
56.4146	voip	40	2
56.4164	gaming	174	1
56.4182	video	165	1
56.4295	video	183	1
56.4354	gaming	87	2
56.4361	voip	40	2
56.4369	video	46	1
56.4417	ftp	24656	1
56.4464	ftp	536	1
56.4471	video	43	1
56.4519	ftp	536	1
56.4543	video	250	1
56.459	ftp	536	1
56.4598	voip	40	2
56.4625	gaming	285	1
56.4672	ftp	536	1
56.4695	video	237	1
56.4704	video	55	1
56.4751	ftp	536	1
56.4798	ftp	536	1
56.4804	voip	15	1
56.4851	ftp	536	1
56.486	video	51	1
56.4907	ftp	536	1
56.4914	voip	40	2
56.4961	ftp	536	1
56.498	gaming	176	2
56.5004	video	250	1
56.5051	ftp	536	1
56.506	video	48	1
56.5107	ftp	536	1
56.5115	video	51	1
56.5162	ftp	536	1
56.5174	video	87	1
56.5184	video	80	1
56.5192	voip	40	2
56.5204	gaming	102	1
56.5218	video	116	1
56.5226	video	41	1
56.5235	video	70	1
56.5283	ftp	536	1
56.5295	video	95	1
56.5306	video	91	1
56.5314	voip	40	2
56.5361	ftp	536	1
56.5377	gaming	152	2
56.5425	ftp	536	1
56.5472	ftp	536	1
56.5519	ftp	536	1
56.5527	voip	40	2
56.5574	ftp	536	1
56.5621	ftp	536	1
56.5636	gaming	139	1
56.5684	ftp	536	1
56.5731	ftp	536	1
56.5778	ftp	536	1
56.5785	voip	40	2
56.5833	ftp	536	1
56.588	ftp	536	1
56.5927	ftp	536	1
56.5939	gaming	92	2
56.5986	ftp	536	1
56.6033	ftp	536	1
56.608	ftp	536	1
56.6088	voip	40	2
56.6135	ftp	536	1
56.6182	ftp	536	1
56.6188	voip	15	1
56.6235	ftp	536	1
56.6245	gaming	70	1
56.6269	video	250	1
56.6316	ftp	536	1
56.6325	video	53	1
56.6372	ftp	536	1
56.638	voip	40	2
56.6391	video	82	1
56.6404	video	119	1
56.6452	ftp	536	1
56.6459	video	44	1
56.6472	video	100	1
56.6519	ftp	536	1
56.6532	video	104	1
56.6579	ftp	536	1
56.6587	video	49	1
56.6597	gaming	69	2
56.6644	ftp	536	1
56.6654	video	66	1
56.6662	video	44	1
56.6669	voip	40	2
56.6716	ftp	536	1
56.6729	video	99	1
56.6776	ftp	536	1
56.679	video	121	1
56.6799	video	64	1
56.6846	ftp	536	1
56.6894	ftp	536	1
56.6912	gaming	171	1
56.692	video	48	1
56.6927	voip	40	2
56.6974	ftp	536	1
56.7022	ftp	536	1
56.7069	ftp	536	1
56.7093	video	250	1
56.7102	video	55	1
56.7149	ftp	536	1
56.7196	ftp	536	1
56.7243	ftp	536	1
56.7253	gaming	60	2
56.7262	video	61	1
56.7286	video	250	1
56.7294	voip	40	2
56.7303	video	58	1
56.7314	video	91	1
56.7361	ftp	536	1
56.7409	ftp	536	1
56.7456	ftp	536	1
56.7503	ftp	536	1
56.755	ftp	536	1
56.7558	voip	40	2
56.7605	ftp	536	1
56.7652	ftp	536	1
56.7668	gaming	142	1
56.7715	ftp	536	1
56.7762	ftp	536	1
56.7774	gaming	88	2
56.7781	voip	40	2
56.7828	ftp	536	1
56.7875	ftp	536	1
56.7881	voip	15	1
56.7928	ftp	536	1
56.7975	ftp	536	1
56.7983	voip	40	2
56.8001	gaming	170	1
56.8048	ftp	536	1
56.8095	ftp	536	1
56.8112	gaming	154	2
56.8159	ftp	536	1
56.8206	ftp	536	1
56.8253	ftp	536	1
56.8261	voip	40	2
56.8276	video	128	1
56.8323	ftp	536	1
56.837	ftp	536	1
56.8417	ftp	536	1
56.8464	ftp	536	1
56.8481	video	149	1
56.8491	video	82	1
56.8539	ftp	536	1
56.8586	ftp	536	1
56.8593	video	41	1
56.8601	voip	40	2
56.8625	video	250	1
56.8638	gaming	105	1
56.8649	video	80	1
56.8696	ftp	536	1
56.8743	ftp	536	1
56.8767	video	250	1
56.8775	video	43	1
56.8822	ftp	536	1
56.887	ftp	536	1
56.8877	voip	40	2
56.8924	ftp	536	1
56.8972	ftp	536	1
56.8983	gaming	93	2
56.8996	video	107	1
56.9021	video	250	1
56.9042	video	212	1
56.9061	video	184	1
56.9108	ftp	536	1
56.9155	ftp	536	1
56.9165	video	63	1
56.9172	voip	40	2
56.9189	gaming	157	1
56.9236	ftp	536	1
56.9283	ftp	536	1
56.9296	video	105	1
56.9308	video	93	1
56.9316	video	47	1
56.9363	ftp	536	1
56.941	ftp	536	1
56.9418	video	47	1
56.9438	video	192	1
56.9447	video	58	1
56.9455	voip	40	2
56.9502	ftp	536	1
56.9549	ftp	536	1
56.9561	gaming	97	2
56.9569	video	41	1
56.9616	ftp	536	1
56.9663	ftp	536	1
56.971	ftp	536	1
56.9716	voip	15	1
56.9723	voip	40	2
56.9771	ftp	536	1
56.9818	ftp	536	1
56.9832	gaming	124	1
56.9879	ftp	536	1
56.9926	ftp	536	1
56.9974	ftp	536	1
57.0021	ftp	536	1
57.0028	voip	40	2
57.0046	gaming	170	2
57.0093	ftp	536	1
57.0141	ftp	536	1
57.0188	ftp	536	1
57.0235	ftp	536	1
57.0243	voip	40	2
57.029	ftp	536	1
57.0337	ftp	536	1
57.0384	ftp	536	1
57.0431	ftp	536	1
57.045	gaming	177	1
57.0457	voip	40	2
57.0505	ftp	536	1
57.0552	ftp	536	1
57.0559	video	40	1
57.0572	video	103	1
57.0619	ftp	536	1
57.0666	ftp	536	1
57.0713	ftp	536	1
57.0736	gaming	233	2
57.0746	video	61	1
57.0755	video	61	1
57.0802	ftp	536	1
57.0849	ftp	536	1
57.0857	voip	40	2
57.0867	video	69	1
57.0914	ftp	536	1
57.0961	ftp	536	1
57.0985	video	250	1
57.1005	video	192	1
57.1052	ftp	536	1
57.1099	ftp	536	1
57.1109	video	65	1
57.1116	voip	40	2
57.1141	video	250	1
57.1152	gaming	90	1
57.1199	ftp	536	1
57.1247	ftp	536	1
57.1255	video	51	1
57.1263	video	43	1
57.131	ftp	536	1
57.1357	ftp	536	1
57.1365	video	42	1
57.1378	gaming	110	2
57.1383	voip	15	1
57.1391	voip	40	2
57.1438	ftp	536	1
57.1485	ftp	536	1
57.1494	video	48	1
57.1518	video	250	1
57.1565	ftp	536	1
57.1612	ftp	536	1
57.1623	video	80	1
57.1631	voip	40	2
57.1649	video	171	1
57.1696	ftp	536	1
57.1743	ftp	536	1
57.179	ftp	536	1
57.1806	video	148	1
57.182	gaming	123	1
57.1828	video	46	1
57.1876	ftp	536	1
57.1923	ftp	536	1
57.1935	video	96	1
57.1953	video	172	1
57.1967	gaming	125	2
57.1975	voip	40	2
57.2022	ftp	536	1
57.2069	ftp	536	1
57.2116	ftp	536	1
57.2164	ftp	536	1
57.2171	voip	40	2
57.2218	ftp	536	1
57.2265	ftp	536	1
57.228	gaming	130	1
57.2327	ftp	536	1
57.2375	ftp	536	1
57.2382	voip	40	2
57.2429	ftp	536	1
57.2477	ftp	536	1
57.249	gaming	113	2
57.2537	ftp	536	1
57.2584	ftp	536	1
57.2631	ftp	536	1
57.2679	ftp	536	1
57.2726	ftp	536	1
57.2733	voip	40	2
57.2781	ftp	536	1
57.2828	ftp	536	1
57.2847	gaming	181	1
57.2856	video	60	1
57.2903	ftp	536	1
57.295	ftp	536	1
57.2958	video	47	1
57.2964	voip	15	1
57.2971	voip	40	2
57.2982	video	78	1
57.2996	gaming	120	2
57.3043	ftp	536	1
57.309	ftp	536	1
57.3114	video	250	1
57.3162	ftp	536	1
57.3209	ftp	536	1
57.3216	video	41	1
57.3225	video	54	1
57.3272	ftp	536	1
57.3319	ftp	536	1
57.3344	video	250	1
57.3349	voip	15	2
57.3372	video	235	1
57.342	ftp	536	1
57.3467	ftp	536	1
57.3475	video	44	1
57.3485	video	70	1
57.3504	gaming	190	1
57.3551	ftp	536	1
57.3599	ftp	536	1
57.3606	video	40	1
57.3619	video	106	1
57.3626	video	40	1
57.3674	ftp	536	1
57.3721	ftp	536	1
57.373	video	64	1
57.3739	video	58	1
57.3751	video	92	1
57.3798	ftp	536	1
57.3845	ftp	536	1
57.3892	ftp	536	1
57.3907	gaming	126	2
57.3922	video	133	1
57.3932	video	77	1
57.3941	video	60	1
57.3989	ftp	536	1
57.4036	ftp	536	1
57.4083	ftp	536	1
57.413	ftp	536	1
57.4143	video	110	1
57.4191	ftp	536	1
57.4238	ftp	536	1
57.4257	gaming	183	1
57.4304	ftp	536	1
57.4351	ftp	536	1
57.4361	gaming	69	2
57.4408	ftp	536	1
57.4455	ftp	536	1
57.4503	ftp	536	1
57.455	ftp	536	1
57.4597	ftp	536	1
57.4644	ftp	536	1
57.465	voip	15	1
57.4697	ftp	536	1
57.4744	ftp	536	1
57.4791	ftp	536	1
57.4806	gaming	134	1
57.4853	ftp	536	1
57.4901	ftp	536	1
57.4906	voip	15	2
57.4921	gaming	136	2
57.4969	ftp	536	1
57.5016	ftp	536	1
57.5024	video	54	1
57.5072	ftp	536	1
57.5119	ftp	536	1
57.513	video	85	1
57.5139	video	60	1
57.5149	video	64	1
57.5196	ftp	536	1
57.5243	ftp	536	1
57.5252	video	61	1
57.5299	ftp	536	1
57.5347	ftp	536	1
57.5355	video	50	1
57.5363	video	44	1
57.541	ftp	536	1
57.5457	ftp	536	1
57.5473	video	146	1
57.5494	gaming	208	1
57.5506	gaming	99	2
57.5553	ftp	536	1
57.5601	ftp	536	1
57.5614	video	108	1
57.5628	video	120	1
57.5637	video	66	1
57.5684	ftp	536	1
57.5732	ftp	536	1
57.5742	video	76	1
57.5751	video	53	1
57.5798	ftp	536	1
57.5845	ftp	536	1
57.5853	video	42	1
57.59	ftp	536	1
57.5947	ftp	536	1
57.5956	video	59	1
57.5967	gaming	85	1
57.6014	ftp	536	1
57.6062	ftp	536	1
57.6109	ftp	536	1
57.6133	video	250	1
57.6141	video	43	1
57.6149	video	52	1
57.6197	ftp	536	1
57.6244	ftp	536	1
57.6257	gaming	109	2
57.6267	video	69	1
57.6314	ftp	536	1
57.6361	ftp	536	1
57.6367	voip	15	1
57.6375	video	47	1
57.6422	ftp	536	1
57.6469	ftp	536	1
57.6483	gaming	125	1
57.6531	ftp	536	1
57.6578	ftp	536	1
57.6583	voip	15	2
57.663	ftp	536	1
57.6678	ftp	536	1
57.6693	gaming	141	2
57.674	ftp	536	1
57.6788	ftp	536	1
57.6835	ftp	536	1
57.6882	ftp	536	1
57.6929	ftp	536	1
57.6976	ftp	536	1
57.6992	gaming	141	1
57.7039	ftp	536	1
57.7086	ftp	536	1
57.7134	ftp	536	1
57.7181	ftp	536	1
57.7228	ftp	536	1
57.7238	video	73	1
57.7285	ftp	536	1
57.7333	ftp	536	1
57.7348	gaming	134	2
57.7395	ftp	536	1
57.7442	ftp	536	1
57.7457	video	129	1
57.7466	video	60	1
57.7513	ftp	536	1
57.756	ftp	536	1
57.7575	video	127	1
57.7622	ftp	536	1
57.7669	ftp	536	1
57.7692	gaming	236	1
57.77	video	41	1
57.7708	video	42	1
57.7755	ftp	536	1
57.7802	ftp	536	1
57.781	video	50	1
57.7821	video	76	1
57.7829	video	44	1
57.7876	ftp	536	1
57.7923	ftp	536	1
57.7928	voip	15	1
57.7953	video	250	1
57.7974	gaming	211	2
57.7985	video	84	1
57.8032	ftp	536	1
57.8079	ftp	536	1
57.8087	video	43	1
57.8134	ftp	536	1
57.8182	ftp	536	1
57.8206	video	250	1
57.8211	voip	15	2
57.8221	video	60	1
57.8268	ftp	536	1
57.8315	ftp	536	1
57.8331	gaming	153	1
57.8339	video	41	1
57.8386	ftp	536	1
57.8433	ftp	536	1
57.8444	video	79	1
57.8452	video	47	1
57.8499	ftp	536	1
57.8547	ftp	536	1
57.8554	video	44	1
57.8566	gaming	88	2
57.859	video	250	1
57.8598	video	46	1
57.8645	ftp	536	1
57.8693	ftp	536	1
57.874	ftp	536	1
57.8787	ftp	536	1
57.8804	gaming	162	1
57.8851	ftp	536	1
57.8899	ftp	536	1
57.8946	ftp	536	1
57.8993	ftp	536	1
57.904	ftp	536	1
57.9053	gaming	105	2
57.91	ftp	536	1
57.9147	ftp	536	1
57.9195	ftp	536	1
57.9242	ftp	536	1
57.9289	ftp	536	1
57.9336	ftp	536	1
57.9351	gaming	134	1
57.9398	ftp	536	1
57.9446	ftp	536	1
57.9493	ftp	536	1
57.954	ftp	536	1
57.9545	voip	15	1
57.9558	video	98	1
57.9569	video	85	1
57.9583	gaming	120	2
57.963	ftp	536	1
57.9677	ftp	536	1
57.9689	video	92	1
57.9736	ftp	536	1
57.9783	ftp	536	1
57.9807	video	250	1
57.9821	video	120	1
57.9827	voip	15	2
57.9874	ftp	536	1
57.9921	ftp	536	1
57.9969	ftp	536	1
57.9993	video	250	1
58.004	ftp	536	1
58.0087	ftp	536	1
58.0112	video	250	1
58.0126	gaming	123	1
58.0136	video	72	1
58.0143	video	40	1
58.0191	ftp	536	1
58.0238	ftp	536	1
58.0247	video	61	1
58.0294	ftp	536	1
58.0341	ftp	536	1
58.0389	ftp	536	1
58.0436	ftp	536	1
58.0449	video	114	1
58.0464	video	130	1
58.0472	video	49	1
58.0496	video	250	1
58.0544	ftp	536	1
58.0591	ftp	536	1
58.0638	ftp	536	1
58.0662	gaming	248	2
58.0676	gaming	116	1
58.0686	video	74	1
58.0695	video	59	1
58.0703	video	50	1
58.0716	video	101	1
58.0763	ftp	536	1
58.0779	video	149	1
58.0826	ftp	536	1
58.0874	ftp	536	1
58.0921	ftp	536	1
58.0931	video	74	1
58.0978	ftp	536	1
58.1025	ftp	536	1
58.1073	ftp	536	1
58.1095	gaming	231	2
58.1143	ftp	536	1
58.119	ftp	536	1
58.1207	gaming	154	1
58.1254	ftp	536	1
58.1301	ftp	536	1
58.1306	voip	15	1
58.1354	ftp	536	1
58.1401	ftp	536	1
58.1448	ftp	536	1
58.1495	ftp	536	1
58.1503	voip	40	2
58.155	ftp	536	1
58.1597	ftp	536	1
58.1644	ftp	536	1
58.1692	ftp	536	1
58.1739	ftp	536	1
58.176	gaming	215	2
58.1776	gaming	141	1
58.1783	voip	40	2
58.1831	ftp	536	1
58.1878	ftp	536	1
58.1925	ftp	536	1
58.1972	ftp	536	1
58.1981	video	50	1
58.1997	video	146	1
58.2005	video	52	1
58.2015	video	68	1
58.2062	ftp	536	1
58.2109	ftp	536	1
58.2129	video	197	1
58.2137	voip	40	2
58.2149	video	105	1
58.2197	ftp	536	1
58.2244	ftp	536	1
58.2253	video	55	1
58.2271	video	175	1
58.2318	ftp	536	1
58.2365	ftp	536	1
58.2374	video	50	1
58.2381	video	42	1
58.2389	video	42	1
58.2397	video	52	1
58.2405	video	40	1
58.2414	video	63	1
58.2422	video	43	1
58.2439	video	161	1
58.2451	video	93	1
58.2459	video	47	1
58.2483	video	250	1
58.2497	gaming	111	1
58.2509	gaming	104	2
58.2517	voip	40	2
58.2524	voip	40	2
58.2572	ftp	536	1
58.2591	video	183	1
58.2638	ftp	536	1
58.2657	gaming	187	1
58.2665	voip	40	2
58.267	voip	15	1
58.2717	ftp	536	1
58.2764	ftp	536	1
58.2781	gaming	158	2
58.2829	ftp	536	1
58.2836	voip	40	2
58.2883	ftp	536	1
58.2931	ftp	536	1
58.2978	ftp	536	1
58.3025	ftp	536	1
58.3072	ftp	536	1
58.3119	ftp	536	1
58.3167	ftp	536	1
58.3184	gaming	166	1
58.3192	voip	40	2
58.3239	ftp	536	1
58.3286	ftp	536	1
58.3333	ftp	536	1
58.338	ftp	536	1
58.3395	gaming	124	2
58.3442	ftp	536	1
58.3489	ftp	536	1
58.3536	ftp	536	1
58.3544	voip	40	2
58.3591	ftp	536	1
58.3638	ftp	536	1
58.3663	video	250	1
58.3676	gaming	119	1
58.3842	video	250	1
58.3897	voip	40	2
58.3952	video	44	1
58.3962	video	65	1
58.397	video	47	1
58.4032	gaming	139	2
58.404	voip	40	2
58.4064	video	250	1
58.4072	video	42	1
58.4083	video	83	1
58.4096	video	110	1
58.4104	video	45	1
58.4117	gaming	110	1
58.4124	voip	40	2
58.4134	video	61	1
58.4139	voip	15	1
58.4149	video	74	1
58.4174	video	250	1
58.4185	gaming	91	2
58.4287	voip	40	2
58.4296	video	59	1
58.4305	video	60	1
58.4315	video	72	1
58.4323	video	45	1
58.4334	video	77	1
58.4349	video	134	1
58.4356	voip	40	2
58.4369	gaming	99	1
58.4386	video	167	1
58.4589	gaming	121	2
58.4597	voip	40	2
58.5029	voip	40	2
58.5044	gaming	130	1
58.5725	gaming	196	2
58.5732	voip	40	2
58.5932	video	85	1
58.6038	video	92	1
58.6046	voip	40	2
58.6057	gaming	92	1
58.6204	voip	15	1
58.6229	video	250	1
58.6237	video	52	1
58.6261	video	250	1
58.6276	gaming	123	2
58.6283	voip	40	2
58.6385	voip	40	2
58.6442	video	67	1
58.646	gaming	167	1
58.647	video	70	1
58.6478	video	51	1
58.6487	video	60	1
58.6496	video	57	1
58.6505	video	55	1
58.652	video	134	1
58.6536	gaming	147	2
58.6543	voip	40	2
58.6656	video	178	1
58.667	video	113	1
58.6675	voip	15	2
58.6687	video	94	1
58.6696	video	56	1
58.6704	video	53	1
58.6717	gaming	110	1
58.6734	video	147	1
58.6749	video	137	1
58.6769	video	201	1
58.7208	gaming	115	2
58.7349	ftp	4824	1
58.7543	voip	15	1
58.7591	ftp	30552	1
58.7606	gaming	142	1
58.7654	ftp	536	1
58.7701	ftp	536	1
58.7718	gaming	162	2
58.7765	ftp	536	1
58.7812	ftp	536	1
58.7825	video	106	1
58.7872	ftp	536	1
58.792	ftp	536	1
58.7934	video	122	1
58.7981	ftp	536	1
58.799	video	55	1
58.8004	gaming	123	1
58.8051	ftp	536	1
58.8075	video	250	1
58.81	video	250	1
58.8111	video	83	1
58.8158	ftp	536	1
58.8205	ftp	536	1
58.8213	video	43	1
58.8228	gaming	136	2
58.8236	video	52	1
58.8253	video	157	1
58.8301	ftp	536	1
58.8348	ftp	536	1
58.8357	video	62	1
58.8363	voip	15	2
58.8371	video	46	1
58.8418	ftp	536	1
58.8432	video	121	1
58.8479	ftp	536	1
58.8493	video	127	1
58.8541	ftp	536	1
58.8549	video	48	1
58.8565	video	148	1
58.8612	ftp	536	1
58.8627	gaming	131	1
58.8635	video	45	1
58.8645	video	68	1
58.8653	video	48	1
58.8661	video	44	1
58.8679	video	173	1
58.8726	ftp	536	1
58.8773	ftp	536	1
58.882	ftp	536	1
58.8836	gaming	136	2
58.8883	ftp	536	1
58.893	ftp	536	1
58.8935	voip	15	1
58.8983	ftp	536	1
58.9002	gaming	186	1
58.9049	ftp	536	1
58.9061	gaming	100	2
58.9109	ftp	536	1
58.9156	ftp	536	1
58.9172	gaming	148	1
58.9219	ftp	536	1
58.9266	ftp	536	1
58.9276	video	63	1
58.9323	ftp	536	1
58.9347	video	250	1
58.9394	ftp	536	1
58.9442	ftp	536	1
58.9451	video	65	1
58.9469	gaming	164	2
58.9516	ftp	536	1
58.9523	video	42	1
58.9529	voip	15	2
58.9576	ftp	536	1
58.9584	video	40	1
58.9596	video	98	1
58.9643	ftp	536	1
58.9652	video	54	1
58.9699	ftp	536	1
58.9707	video	51	1
58.9724	video	159	1
58.9772	ftp	536	1
58.9779	video	40	1
58.9826	ftp	536	1
58.9842	gaming	142	1
58.9889	ftp	536	1
58.9936	ftp	536	1
58.9946	video	68	1
58.9993	ftp	536	1
59.0001	video	42	1
59.0014	gaming	109	2
59.0061	ftp	536	1
59.0108	ftp	536	1
59.012	video	91	1
59.0167	ftp	536	1
59.0214	ftp	536	1
59.0224	video	69	1
59.0239	video	135	1
59.0287	ftp	536	1
59.0334	ftp	536	1
59.0381	ftp	536	1
59.0387	voip	15	1
59.0397	video	71	1
59.0444	ftp	536	1
59.0491	ftp	536	1
59.0499	video	42	1
59.0546	ftp	536	1
59.0593	ftp	536	1
59.0602	video	57	1
59.0613	video	88	1
59.0629	gaming	147	1
59.0644	gaming	134	2
59.0656	video	93	1
59.0703	ftp	536	1
59.0751	ftp	536	1
59.0798	ftp	536	1
59.0845	ftp	536	1
59.0892	ftp	536	1
59.0939	ftp	536	1
59.0987	ftp	536	1
59.1034	ftp	536	1
59.1048	gaming	120	1
59.1095	ftp	536	1
59.1142	ftp	536	1
59.1162	gaming	198	2
59.1168	voip	15	2
59.1215	ftp	536	1
59.1262	ftp	536	1
59.1309	ftp	536	1
59.1357	ftp	536	1
59.1404	ftp	536	1
59.1451	ftp	536	1
59.1498	ftp	536	1
59.1507	video	63	1
59.1532	video	250	1
59.1579	ftp	536	1
59.1626	ftp	536	1
59.1636	video	63	1
59.1652	gaming	148	2
59.166	video	45	1
59.1674	gaming	122	1
59.1721	ftp	536	1
59.1768	ftp	536	1
59.178	video	100	1
59.1786	voip	15	1
59.1833	ftp	536	1
59.188	ftp	536	1
59.189	video	64	1
59.1898	video	50	1
